CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87576280;Lunery;O;O;695000;1;246+087;LUNERY;CHER;9056;e1b8bece-19bf-11e5-a6ff-01fc64e0362d;644853.5693999976;6648569.1294;2.275121559043326;46.93504115876785;46.93504115876785, 2.275121559043326;46.93504115875384, 2.2751215590433254;"{""coordinates"": [2.275121559043325, 46.93504115875384], ""type"": ""Point""}"
87615625;Carmaux;O;O;736000;1;429+770;CARMAUX;TARN;3490;e167e008-19bf-11e5-a6ff-01fc64e0362d;632036.1371000037;6328126.427700002;2.151892510951;44.04885485361095;44.04885485361095, 2.1518925109510003;44.048854853588814, 2.1518925109509994;"{""coordinates"": [2.151892510950999, 44.048854853588814], ""type"": ""Point""}"
87747568;St-Georges-de-Commiers;N;O;905000;1;149+711;SAINT-GEORGES-DE-COMMIERS;ISERE;6469;e01edc34-19bf-11e5-82ff-01fc64e0362d;912634.3791999966;6441922.115899999;5.701065889466308;45.043812384307145;45.043812384307145, 5.701065889466308;45.0438123842877, 5.701065889466311;"{""coordinates"": [5.701065889466311, 45.0438123842877], ""type"": ""Point""}"
87672766;Sarrance;N;O;664000;1;268+780;SARRANCE;PYRENEES-ATLANTIQUES;6761;e54140d6-6667-11e3-a7ff-01f464e0362d;406566.4167999998;6223401.915199999;-0.59972480459168;43.049721862419595;43.049721862419595, -0.5997248045916801;43.049721862395046, -0.5997248045916825;"{""coordinates"": [-0.599724804591683, 43.049721862395046], ""type"": ""Point""}"
87618215;Villenouvelle;N;O;640000;1;283+328;VILLENOUVELLE;HAUTE-GARONNE;7263;d9db2b6c-6667-11e3-89ff-01f464e0362d;591553.0973000005;6260239.016100001;1.661154814145699;43.43298489490394;43.43298489490394, 1.6611548141456987;43.432984894880285, 1.6611548141456978;"{""coordinates"": [1.661154814145698, 43.432984894880285], ""type"": ""Point""}"
87212076;Strasbourg-Port-du-Rhin;O;N;142000;1;007+233;STRASBOURG;BAS-RHIN;6898;295e9594-dfbc-11e3-a2ff-01a464e0362d;1053488.5473000035;6841196.448800001;7.794637563830641;48.57436622421724;48.57436622421724, 7.794637563830641;48.57436622419373, 7.794637563830644;"{""coordinates"": [7.794637563830644, 48.57436622419373], ""type"": ""Point""}"
87694398;Cheilly-lès-Maranges;N;O;760000;1;155+559;CHEILLY-LES-MARANGES;SAONE-ET-LOIRE;3684;e1697030-19bf-11e5-a6ff-01fc64e0362d;827570.048299998;6644954.113699999;4.675645790792915;46.89258444391283;46.89258444391283, 4.675645790792915;46.892584443898684, 4.675645790792917;"{""coordinates"": [4.675645790792917, 46.892584443898684], ""type"": ""Point""}"
87473082;Plénée-Jugon;O;O;420000;1;438+145;PLENEE-JUGON;COTES-D'ARMOR;6018;29afffa2-dfbc-11e3-a2ff-01a464e0362d;303794.86420000345;6821921.341699999;-2.354648763203393;48.37664297834418;48.37664297834418, -2.354648763203393;48.37664297831964, -2.354648763203398;"{""coordinates"": [-2.354648763203398, 48.37664297831964], ""type"": ""Point""}"
87775866;Le Grau-du-Roi;N;O;819000;1;045+175;LE GRAU-DU-ROI;GARD;4943;d9d75a4e-6667-11e3-89ff-01f464e0362d;792220.9067000002;6271554.632399999;4.140573057483806;43.53706983053373;43.53706983053373, 4.140573057483806;43.53706983051031, 4.140573057483807;"{""coordinates"": [4.140573057483807, 43.53706983051031], ""type"": ""Point""}"
87113795;Villiers-sur-Marne-Le Plessis-Trévise;N;O;001000;1;020+741;VILLIERS-SUR-MARNE;VAL-DE-MARNE;7287;2971bc54-dfbc-11e3-a2ff-01a464e0362d;666417.7101000026;6858214.498799998;2.542603247392524;48.823117291772405;48.823117291772405, 2.542603247392524;48.82311729175017, 2.5426032473925235;"{""coordinates"": [2.542603247392524, 48.82311729175017], ""type"": ""Point""}"
87543371;La Chapelle-St-Mesmin;N;O;570000;2;128+316;LA CHAPELLE-SAINT-MESMIN;LOIRET;4624;d9bce1c6-6667-11e3-89ff-01f464e0362d;612345.0464000031;6755383.858899999;1.827004302449144;47.89298892341226;47.89298892341226, 1.8270043024491436;47.892988923401056, 1.8270043024491427;"{""coordinates"": [1.827004302449143, 47.892988923401056], ""type"": ""Point""}"
87583468;Roumazières-Loubert;N;O;610000;2;467+341;TERRES-DE-HAUTE-CHARENTE;CHARENTE;6319;2979c9a4-dfbc-11e3-a2ff-01a464e0362d;512276.0187000036;6535046.716699999;0.578899583313921;45.889191634944915;45.889191634944915, 0.5788995833139208;45.88919163492785, 0.5788995833139191;"{""coordinates"": [0.578899583313919, 45.88919163492785], ""type"": ""Point""}"
87295063;Hirson;N;O;267000;2;122+597;HIRSON;AISNE;4452;2970eaac-dfbc-11e3-a2ff-01a464e0362d;777950.0464000031;6980049.2831999995;4.084428325266086;49.91429746247123;49.91429746247123, 4.084428325266086;49.91429746245433, 4.084428325266086;"{""coordinates"": [4.084428325266086, 49.91429746245433], ""type"": ""Point""}"
87396218;Conlie;N;O;420000;1;234+739;CONLIE;SARTHE;3801;29aaf38e-dfbc-11e3-a2ff-01a464e0362d;476037.5622000024;6785032.229200002;-0.010955510941006;48.127224276091155;48.127224276091155, -0.010955510941005654;48.12722427608064, -0.010955510941008039;"{""coordinates"": [-0.010955510941008, 48.12722427608064], ""type"": ""Point""}"
87281402;Coudekerque-Branche;O;O;304000;1;001+445;COUDEKERQUE-BRANCHE;NORD;3829;d9c9e1d4-6667-11e3-89ff-01f464e0362d;655971.1088000014;7102888.7157000005;2.373900549542658;51.02017660292432;51.02017660292432, 2.3739005495426575;51.0201766029123, 2.373900549542657;"{""coordinates"": [2.373900549542657, 51.0201766029123], ""type"": ""Point""}"
87721753;Châtillon-d'Azergues;N;O;775000;1;091+709;CHATILLON;RHONE;9325;d98fd7f0-6667-11e3-89ff-01f464e0362d;827605.4051000029;6531941.1483;4.645186321129995;45.87517293010993;45.87517293010993, 4.645186321129995;45.8751729300928, 4.645186321129997;"{""coordinates"": [4.645186321129997, 45.8751729300928], ""type"": ""Point""}"
87745679;Évian-les-Bains;O;O;892000;1;211+366;EVIAN-LES-BAINS;HAUTE-SAVOIE;4108;e1b4d8e2-19bf-11e5-a6ff-01fc64e0362d;974849.1379000023;6594873.8585;6.578426619097867;46.39775287167254;46.39775287167254, 6.578426619097867;46.39775287165695, 6.578426619097869;"{""coordinates"": [6.578426619097869, 46.39775287165695], ""type"": ""Point""}"
87590828;Sucé-sur-Erdre;N;O;519000;1;444+980;SUCE-SUR-ERDRE;LOIRE-ATLANTIQUE;6904;e0497886-19bf-11e5-82ff-01fc64e0362d;358104.5254999995;6703408.142000001;-1.530637455853912;47.34270309289346;47.34270309289346, -1.5306374558539124;47.34270309288063, -1.5306374558539158;"{""coordinates"": [-1.530637455853916, 47.34270309288063], ""type"": ""Point""}"
87476770;Drefféac;N;O;470000;1;490+059;DREFFEAC;LOIRE-ATLANTIQUE;4006;e024e8fa-19bf-11e5-82ff-01fc64e0362d;319953.7123999968;6721257.6039;-2.049996132974796;47.482266599289616;47.482266599289616, -2.0499961329747958;47.48226659927722, -2.0499961329747998;"{""coordinates"": [-2.0499961329748, 47.48226659927722], ""type"": ""Point""}"
87615328;Rabastens-Couffouleux;N;O;718000;1;359+578;COUFOULEUX;TARN;6194;d99897fa-6667-11e3-89ff-01f464e0362d;597938.608599998;6303141.645399999;1.73146579760068;43.81990951111939;43.81990951111939, 1.7314657976006798;43.81990951109669, 1.7314657976006789;"{""coordinates"": [1.731465797600679, 43.81990951109669], ""type"": ""Point""}"
